id,spacegroup,Natoms,x_Al,x_Ga,x_In,a,b,c,alpha,beta,gamma,avg_HOMO,avg_rs_max,avg_rp_max,avg_mass,avg_rd_max,avg_LUMO,avg_EA,avg_electronegativity,avg_IP,alpha_r,beta_r,gamma_r,vol,atomic_density,formation_energy_ev_natom,bandgap_energy_ev
341,206,80.0,0.0,0.5,0.5,9.847000000000001,9.847000000000001,9.8468,90.0031,90.0027,89.99600000000001,-2.758,1.04,1.3599999999999999,92.2705,2.05,0.4125,-0.2103,1.795,-5.6777999999999995,1.5708504320017085,1.5708434506847004,1.5707265136248172,954.7792909570126,0.08378899789480444,0.1317,1.2352
342,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,-2.7174155000000004,1.048338,1.400839,51.91263303462,2.555865,0.2291746,-0.16985494,1.72666,-5.8022820600000005,1.570688116381273,1.570927226488796,2.0944073196979596,285.45757633876985,0.1050944255352227,0.061,3.5058
343,12,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,-2.70575,1.095,1.4575,37.666903950000005,2.8725,0.3085,-0.21924999999999997,1.6600000000000001,-5.78955,1.5707823641608807,1.8138473877691228,1.5707998174534008,199.69638026493533,0.10015204068028767,0.0229,3.5488
344,206,80.0,0.2812,0.0,0.7188,9.9231,9.9229,9.9232,90.0007,90.0011,89.9993,-2.7595356,1.101248,1.4209319999999999,90.11838705432,2.269004,0.6030476,-0.29669656,1.732196,-5.60561912,1.5708085440996604,1.5708155254166685,1.5707841094901327,977.097106227654,0.08187517851614719,0.1985,1.1836
345,33,80.0,0.5,0.2188,0.2812,10.3226,8.8371,9.4638,90.0025,90.0011,90.0008,-2.7291224,1.08812,1.431872,61.032983300000005,2.573136,0.40787799999999996,-0.23967728,1.7015639999999999,-5.72013904,1.5708399600261964,1.5708155254166685,1.5708102894289124,863.3053283906776,0.09266709861403409,0.2313,2.2230000000000003
346,12,80.0,0.4062,0.375,0.2188,24.4417,6.1759,6.0181,89.9997,104.4178,90.0001,-2.7291606,1.0687479999999998,1.412182,62.22820437931999,2.4977539999999996,0.3502976,-0.21302155999999997,1.722196,-5.74124412,1.5707910908071407,1.822434407688935,1.5707980721241486,879.8189557819237,0.09092779767276257,0.1464,2.0916
347,12,80.0,0.375,0.3125,0.3125,24.4494,6.2373,6.1206,89.9998,104.6574,90.0001,-2.735125,1.07375,1.4125,67.787139475,2.4475,0.3958125,-0.22754999999999997,1.725625,-5.716125,1.5707928361363925,1.8266162165767135,1.5707980721241486,903.0049474245628,0.08859309157515242,0.195,1.507
348,12,80.0,0.3125,0.5,0.1875,24.5473,6.1851,6.0052,89.9998,104.2998,90.0001,-2.7308125,1.0525,1.3943750000000001,64.8216058125,2.415625,0.3103125,-0.1927375,1.741875,-5.7536125,1.5707928361363925,1.820374919171582,1.5707980721241486,883.5052731159033,0.0905484125950487,0.1845,1.8698
349,206,80.0,0.3438,0.0625,0.5938,9.7861,9.7858,9.7861,90.0011,90.0016,89.9989,-2.7511178,1.0976110000000001,1.424207,81.81286887068,2.35619,0.5473344,-0.28043469,1.7236070000000001,-5.63890962,1.5708155254166685,1.5708242520629283,1.5707771281731249,937.164078651591,0.08536392060086798,0.2201,1.5309
350,12,80.0,0.25,0.3438,0.4062,24.5546,6.3253,6.2424,90.0,104.8579,90.0001,-2.7443724,1.06562,1.3968720000000001,77.35522365,2.308136,0.41900299999999996,-0.22817728,1.747814,-5.69458904,1.5707963267948966,1.830115601726962,1.5707980721241486,937.1228793079563,0.08536767351051995,0.1676,1.5656
351,206,80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,-2.715592,1.0556320000000001,1.409696,49.68580289568,2.60536,0.2415744,-0.17757615999999998,1.71624,-5.80029184,1.5708748666112362,1.5708766119404882,1.570719532307809,780.4667848750491,0.10250276059192936,0.1072,3.2643
352,206,80.0,0.25,0.0938,0.6562,9.8808,9.8806,9.8808,90.0012,90.0015,89.9987,-2.7573724,1.09062,1.411872,88.62897365,2.253136,0.560253,-0.27927728,1.7403140000000001,-5.6243890400000005,1.5708172707459205,1.5708225067336763,1.5707736375146206,964.6450386979457,0.08293205976364326,0.1805,1.1882
353,12,80.0,0.625,0.0,0.375,24.1731,6.2012,6.1339999999999995,89.9995,104.9066,90.0002,-2.729625,1.115,1.45875,59.920211625,2.6712499999999997,0.490625,-0.277375,1.67375,-5.689025000000001,1.5707876001486365,1.8309655770726831,1.5707998174534008,888.5558197320044,0.0900337358930682,0.3264,1.4741
354,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.5708731212819844,1.5708748666112362,1.570724768295565,777.1401074476223,0.10294154069945725,0.1093,3.3219
355,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,-2.7332529,1.113332,1.454163,63.58299206538,2.622461,0.5042609,-0.27971853999999996,1.6808390000000002,-5.678908580000001,1.570649719137729,1.570946425110568,2.0944230276612275,314.69422550617844,0.09533063389309317,0.3507,2.1794
356,194,80.0,0.0,0.625,0.375,6.6614,6.6612,24.5813,89.99600000000001,90.0006,119.9893,-2.7515,1.0275,1.3525,86.633625,2.0775,0.341875,-0.18475,1.79875,-5.7129,1.5707265136248172,1.5708067987704086,2.094208352163232,944.7138434058066,0.08468172723243941,0.0471,1.3925
357,33,40.0,0.8125,0.0,0.1875,5.0363,8.6338,9.265,90.0051,90.0019,90.0009,-2.7133125,1.1224999999999998,1.479375,43.4508751125,2.890625,0.4293125,-0.26683749999999995,1.641875,-5.7345125,1.5708853385867483,1.5708294880506846,1.5708120347581647,402.86449843190354,0.09928896727235753,0.1946,3.0669
358,194,80.0,0.2188,0.5,0.2812,6.52,6.5198,24.2958,90.0076,90.0035,119.993,-2.7389644,1.048752,1.384068,73.05188224568,2.305996,0.3409524,-0.19800344,1.7578040000000001,-5.73088088,1.570928971818048,1.5708574133187163,2.0942729293455558,894.4876026408866,0.08943667834390089,0.4021,1.2398
359,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,-2.7123125000000003,1.0687499999999999,1.4256250000000001,45.6809279625,2.694375,0.26387499999999997,-0.19146249999999998,1.6975,-5.7967125,1.5708696306234802,1.5708731212819844,1.570731749612573,770.5067337515608,0.10382777527521893,0.1066,3.4511
360,227,40.0,0.125,0.5625,0.3125,10.4233,6.0396,14.8827,91.0488,91.2192,30.3538,-2.743875,1.03875,1.37,78.472504825,2.21,0.33631249999999996,-0.1905,1.7756249999999998,-5.725675,1.589101339989813,1.5920753810352115,0.5297737504918548,473.3461691725013,0.08450475065622179,0.2698,0.8871
361,227,40.0,0.375,0.5,0.125,5.9399,5.9389,14.0647,90.0181,90.0012,120.0035,-2.725375,1.055,1.40125,59.331826975,2.48875,0.289875,-0.18922499999999998,1.73125,-5.768775,1.5711122313895076,1.5708172707459205,2.0944561889170155,429.66591427134006,0.09309558582936471,0.1727,0.8714
362,227,40.0,0.125,0.5625,0.3125,6.1219,6.1194,15.0176,90.0324,88.1752,120.0119,-2.743875,1.03875,1.37,78.472504825,2.21,0.33631249999999996,-0.1905,1.7756249999999998,-5.725675,1.5713618134725427,1.5389475586045043,2.0946027965741827,486.83907239370154,0.0821626740091486,0.3697,1.1659
363,227,40.0,0.5625,0.4375,0.0,9.9771,5.7367,14.1381,93.5941,93.0715,30.1257,-2.7123125000000003,1.0687499999999999,1.4256250000000001,45.6809279625,2.694375,0.26387499999999997,-0.19146249999999998,1.6975,-5.7967125,1.6335252054408247,1.6244041147699024,0.5257926544680557,405.33887587288456,0.09868286113406037,0.127,2.7888
364,33,40.0,0.1875,0.8125,0.0,5.0784,8.7257,9.3445,89.9983,90.00200000000001,90.00200000000001,-2.7254375000000004,1.0162499999999999,1.361875,61.7089759875,2.3381250000000002,0.174625,-0.1358875,1.7725,-5.8110375,1.5707666561976128,1.5708312333799366,1.5708312333799366,414.0790421693662,0.09659991433142671,0.0509,2.4474
365,12,80.0,0.0,0.1875,0.8125,24.7073,6.6238,6.7113,90.0003,105.75399999999999,90.0,-2.7742500000000003,1.07125,1.3787500000000001,106.36268749999999,1.98125,0.5890625,-0.274175,1.785625,-5.59005,1.5708015627826524,1.8457554971540833,1.5707963267948966,1057.0879920134287,0.07567960340522317,0.1457,0.8837
366,206,80.0,0.4688,0.4062,0.125,9.3181,9.3177,9.3177,90.0036,90.0038,89.9965,-2.722092,1.068132,1.4171960000000001,55.32267789568,2.5778600000000003,0.31219939999999996,-0.20312616,1.71249,-5.76519184,1.5708591586479685,1.5708626493064723,1.5707352402710768,808.993088264213,0.09888836030929402,0.1778,2.8080000000000003
367,12,80.0,0.25,0.3438,0.4062,24.5546,6.3253,6.2424,90.0,104.8579,90.0001,-2.7443724,1.06562,1.3968720000000001,77.35522365,2.308136,0.41900299999999996,-0.22817728,1.747814,-5.69458904,1.5707963267948966,1.830115601726962,1.5707980721241486,937.1228793079563,0.08536767351051995,0.1828,1.4292
368,33,40.0,0.0,0.5625,0.4375,5.3649,9.1675,9.7872,89.9981,89.9993,90.0002,-2.75475,1.03375,1.35625,89.4520625,2.06375,0.37718749999999995,-0.197525,1.796875,-5.6953499999999995,1.5707631655391086,1.5707841094901327,1.5707998174534008,481.36112422087325,0.08309769523815126,0.1115,1.4034
369,12,20.0,0.25,0.0,0.75,12.2319,3.2589,6.5962,90.0,105.6922,90.0001,-2.76225,1.1,1.4175,92.85888465000001,2.2325,0.61325,-0.29845,1.7375,-5.598050000000001,1.5707963267948966,1.8446768836763507,1.5707980721241486,253.14108322403766,0.07900732565918343,0.3236,0.9869
370,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,-2.7174155000000004,1.048338,1.400839,51.91263303462,2.555865,0.2291746,-0.16985494,1.72666,-5.8022820600000005,1.570688116381273,1.570927226488796,2.0944073196979596,285.45757633876985,0.1050944255352227,0.0714,3.3925
371,206,80.0,0.4688,0.1875,0.3438,9.512,9.5117,9.5118,90.0021,90.0026,89.99799999999999,-2.7337428,1.0901109999999998,1.430457,65.19643619568001,2.52994,0.43583439999999996,-0.24785969,1.7061069999999998,-5.70433462,1.5708329787091884,1.5708417053554484,1.5707614202098565,860.5828652383731,0.09296025197740926,0.2289,2.2311
372,33,80.0,0.1875,0.125,0.6875,10.9194,9.3026,9.9277,90.0009,89.9982,90.0003,-2.7611875,1.085,1.403125,92.7117884875,2.186875,0.5630625,-0.2764125,1.751875,-5.6179875,1.5708120347581647,1.5707649108683606,1.5708015627826524,1008.443955769308,0.07933013980828582,0.1954,1.1412
373,33,40.0,0.0,1.0,0.0,5.1223,8.8005,9.4161,89.9963,90.0018,90.0021,-2.732,0.99,1.33,69.723,2.16,0.13,-0.1081,1.81,-5.8182,1.570731749612573,1.5708277427214326,1.5708329787091884,424.46649812891667,0.09423594129648229,0.051,2.0815
374,33,40.0,0.25,0.75,0.0,5.0638,8.7008,9.3206,89.9989,90.00200000000001,90.0019,-2.72325,1.025,1.3725,59.037634649999994,2.3975,0.1895,-0.14515,1.76,-5.80865,1.5707771281731249,1.5708312333799366,1.5708294880506846,410.65734980777125,0.0974048072406935,0.0468,2.5749
375,206,80.0,0.5,0.3125,0.1875,9.3604,9.36,9.3601,90.0031,90.0034,89.9971,-2.7242500000000005,1.0787499999999999,1.42625,56.807581799999994,2.59375,0.3549375,-0.22052499999999997,1.704375,-5.74645,1.5708504320017085,1.5708556679894643,1.5707457122465889,820.0696574798802,0.09755268868969554,0.1919,2.6605
376,33,80.0,0.3438,0.25,0.4062,10.5343,9.0043,9.6295,90.0015,90.0002,90.0005,-2.7410894,1.078752,1.4128180000000001,73.34607457068,2.397246,0.4413274,-0.24207844,1.729054,-5.6910058800000005,1.5708225067336763,1.5707998174534008,1.5708050534411566,913.3965684765941,0.0875851768672919,0.2323,1.7832
377,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,-2.717783,1.046868,1.399054,52.36141837932,2.54589,0.22667559999999998,-0.16829884,1.72876,-5.80268316,1.5708801025989922,1.5708783572697402,1.5707125509908009,787.1400682168335,0.10163375392797613,0.1094,3.1039999999999996
378,194,80.0,0.8125,0.0,0.1875,6.2672,6.2668,23.7289,90.0102,90.0123,120.001,-2.7133125,1.1224999999999998,1.479375,43.4508751125,2.890625,0.4293125,-0.26683749999999995,1.641875,-5.7345125,1.5709743503786,1.5710110022928918,2.0944125556857154,807.0923239181031,0.09912124998492455,0.3624,1.9685
379,194,80.0,0.0,0.6562,0.3438,6.6384,6.6382,24.541,89.9955,90.0015,119.9897,-2.7498776,1.02438,1.350628,85.22666100000001,2.0843640000000003,0.324247,-0.17837271999999998,1.799686,-5.7216609599999995,1.5707177869785571,1.5708225067336763,2.09421533348024,936.6594133818844,0.0854099140595337,0.0734,1.4469
380,206,80.0,0.8125,0.1875,0.0,9.0633,9.0626,9.0628,90.0032,90.00399999999999,89.9981,-2.7035625000000003,1.1037499999999998,1.4681250000000001,34.995562612499995,2.931875,0.32337499999999997,-0.22851249999999998,1.6475,-5.7871625,1.5708521773309605,1.5708661399649761,1.5707631655391086,744.3917673658062,0.10747029119236175,0.0895,4.3583
381,33,40.0,0.375,0.625,0.0,5.0346,8.651,9.2729,90.0002,90.0021,90.0019,-2.718875,1.0425,1.39375,53.694951975,2.5162500000000003,0.21925,-0.163675,1.735,-5.803875,1.5707998174534008,1.5708329787091884,1.5708294880506846,403.87489608753816,0.09904057020501263,0.0393,2.8477
382,194,80.0,0.4375,0.375,0.1875,6.3808,6.3806,24.0106,90.0144,90.0044,119.9969,-2.7264375000000003,1.0699999999999998,1.415625,59.478923137500004,2.5343750000000003,0.3400625,-0.2112625,1.7168750000000002,-5.7488375000000005,1.5710476542071836,1.5708731212819844,2.0943409971863836,846.6108620859487,0.09449441719054902,0.2733,1.7267
383,194,80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,-2.7005367000000002,1.124271,1.491114,31.052871637499997,3.043545,0.37073999999999996,-0.25340397,1.6213830000000002,-5.773044720000001,1.57092199050104,1.5708609039772201,2.0944910955020553,758.7677180723882,0.1054341112497986,0.2286,3.7680000000000002
384,12,80.0,0.4375,0.125,0.4375,24.3514,6.2895,6.2364,89.9997,105.0013,90.0001,-2.7394375,1.095,1.430625,70.7526731375,2.479375,0.4813125,-0.2623625,1.709375,-5.678637500000001,1.5707910908071407,1.832618403874322,1.5707980721241486,922.6036246941557,0.08671112692248538,0.2187,1.8251
385,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,-2.7596224,1.04312,1.361872,93.677464,2.0431359999999996,0.43012799999999995,-0.21667728,1.794064,-5.6690390399999995,1.5708469413432042,1.5708399600261964,1.570730004283321,962.8692802412417,0.0830850060767921,0.1404,1.1931
386,206,80.0,0.0,0.4375,0.5625,9.9024,9.9024,9.9023,90.0027,90.0023,89.9964,-2.76125,1.0462500000000001,1.36375,95.0889375,2.03625,0.4478125,-0.223075,1.7931249999999999,-5.66025,1.5708434506847004,1.5708364693676926,1.5707334949418248,970.9950335562273,0.0823897107969785,0.1203,1.2087
387,33,80.0,0.1562,0.3438,0.5,10.725999999999999,9.1577,9.7806,89.9999,89.9993,90.0003,-2.7525329999999997,1.061868,1.3865539999999998,85.59428372932,2.19839,0.44967559999999995,-0.23344884,1.76376,-5.67183316,1.5707945814656445,1.5707841094901327,1.5708015627826524,960.7042293637888,0.08327224712331988,0.2266,1.3208
388,167,30.0,0.4167,0.5,0.0833,4.9998,4.9994,13.5112,89.994,90.0072,120.0008,-2.7217471,1.056668,1.405837,55.66904653462,2.5375389999999998,0.2762391,-0.18688146,1.724161,-5.778891420000001,1.570691607039777,1.57092199050104,2.0944090650272114,292.47689767280883,0.10257220395424434,0.1139,3.1183
389,33,80.0,0.6562,0.125,0.2188,10.1803,8.7224,9.3511,90.0038,90.0016,90.0009,-2.7204106,1.103748,1.454682,51.54283902931999,2.7352540000000003,0.4097976,-0.25007155999999997,1.6721960000000002,-5.73169412,1.5708626493064723,1.5708242520629283,1.5708120347581647,830.3463395931554,0.09634533951121839,0.14400000000000002,2.8336
390,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,-2.729625,1.115,1.45875,59.920211625,2.6712499999999997,0.490625,-0.277375,1.67375,-5.689025000000001,1.5869406223758442,1.5895114923640317,0.5291105253760969,451.96016638634933,0.08850337479920029,0.4314,1.1355
391,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,-2.70575,1.095,1.4575,37.666903950000005,2.8725,0.3085,-0.21924999999999997,1.6600000000000001,-5.78955,1.570585141955405,1.571024964926908,2.0944195370027234,272.6162066305474,0.11004481490954182,0.0459,4.3868
392,227,40.0,0.25,0.4375,0.3125,10.3702,6.0082,14.8015,91.0079,91.1711,30.3428,-2.7395,1.05625,1.3912499999999999,73.12982215,2.3287500000000003,0.36606249999999996,-0.209025,1.7506249999999999,-5.7209,1.5883875003257475,1.591235877665002,0.5295817642741354,465.7857150623456,0.0858763991820702,0.3264,0.7284
393,33,80.0,0.9062,0.0938,0.0,9.8208,8.4391,9.0702,90.0052,90.0024,90.0014,-2.7002829999999998,1.116868,1.484054,30.99068767932,3.02089,0.34567559999999997,-0.24239883999999998,1.62876,-5.783583160000001,1.5708870839160003,1.5708382146969444,1.5708207614044245,751.7265012123576,0.1064216837785802,0.0467,4.4229
394,33,80.0,0.5625,0.0,0.4375,10.4667,8.9433,9.5725,90.0037,90.0005,90.0006,-2.7350624999999997,1.1124999999999998,1.4518749999999998,65.4099904625,2.598125,0.5110625,-0.28088749999999996,1.6843750000000002,-5.6738625,1.5708609039772201,1.5708050534411566,1.5708067987704086,896.0514558563566,0.0892805870434572,0.23399999999999999,2.1107
395,12,80.0,0.2188,0.0,0.7812,24.4881,6.5441,6.6348,90.0001,105.7537,90.0,-2.7649643999999998,1.098752,1.4140679999999999,95.59938224568,2.195996,0.6234523999999999,-0.30020344,1.742804,-5.590480879999999,1.5707980721241486,1.8457502611663272,1.5707963267948966,1023.3059098794199,0.07817799079204645,0.2804,0.9055
396,227,40.0,0.5625,0.375,0.0625,9.7058,5.6865,14.4016,97.7126,99.0531,31.4158,-2.7155625000000003,1.075,1.429375,48.499365462499995,2.680625,0.2991875,-0.2042375,1.6956250000000002,-5.779162500000001,1.7054065906842113,1.7288027293071953,0.5483091471480346,409.15230387409974,0.09776310586853838,0.3564,1.2875
397,206,80.0,0.4688,0.3125,0.2188,9.4012,9.4008,9.4009,90.00299999999999,90.0033,89.9971,-2.7272428,1.0776109999999999,1.4229570000000002,59.559561195680004,2.5574399999999997,0.36520939999999996,-0.22230968999999998,1.7098570000000002,-5.739434620000001,1.570848686672456,1.5708539226602123,1.5707457122465889,830.8402663637896,0.09628806310763398,0.1985,2.4751
398,194,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.5711227033650195,1.5707701468561168,2.0944108103564636,795.4479767982816,0.10057225907092511,0.2453,2.7447
399,227,40.0,0.5625,0.125,0.3125,6.002000000000001,6.0012,14.3698,90.0068,89.9959,119.9994,-2.7285625,1.0999999999999999,1.444375,59.7731154625,2.6256250000000003,0.4404375,-0.2553375,1.6881249999999999,-5.7089625,1.570915009184032,1.570724768295565,2.0943846304176836,448.2476997795842,0.0892363753783212,0.4294,0.8564
400,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,-2.7332529,1.113332,1.454163,63.58299206538,2.622461,0.5042609,-0.27971853999999996,1.6808390000000002,-5.678908580000001,1.570649719137729,1.570946425110568,2.0944230276612275,314.69422550617844,0.09533063389309317,0.3493,2.4419
401,227,40.0,0.125,0.75,0.125,9.9116,5.8222,14.6069,95.7605,96.7736,31.6558,-2.734125,1.02,1.3587500000000001,70.017192325,2.25125,0.230375,-0.152175,1.7812499999999998,-5.778325,1.6713360183560297,1.6890179490079844,0.5524979373528209,439.2919881667084,0.09105561011237989,0.18600000000000003,1.3205
402,167,30.0,0.9167,0.0,0.0833,4.876,4.8758,13.2618,89.9853,90.0155,120.0019,-2.7042471,1.1266679999999998,1.490837,34.29831583462,3.0125389999999994,0.39523909999999995,-0.26098145999999994,1.624161,-5.75979142,1.5705397633948532,1.5710668528289558,2.0944282636489837,273.04507687186685,0.10987196818816199,0.0871,4.5287
403,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,-2.7145,1.06,1.415,48.3522693,2.635,0.249,-0.18219999999999997,1.71,-5.7991,1.5708731212819844,1.5708748666112362,1.570724768295565,777.1401074476223,0.10294154069945725,0.0936,3.4215
404,194,80.0,0.75,0.0,0.25,6.332000000000001,6.3316,23.8562,90.0118,90.0139,119.9992,-2.71875,1.1199999999999999,1.4725,48.94065395,2.8175,0.44975,-0.27035,1.6525,-5.71935,1.571002275646632,1.571038927560924,2.094381139759179,828.3039501896586,0.09658290290862698,0.3503,2.7602
405,227,40.0,0.875,0.0,0.125,9.9158,5.7402,14.1261,90.6631,90.7674,30.2654,-2.707875,1.125,1.48625,37.961096275,2.96375,0.408875,-0.263325,1.63125,-5.749675,1.5823696050648708,1.584189983474701,0.5282308794330918,405.2041943732317,0.09871566127757352,0.2741,1.9105
406,33,80.0,0.1562,0.3125,0.5312,10.7607,9.1839,9.8071,90.0,89.9991,90.0002,-2.7538821999999996,1.064889,1.388293,86.99427542932,2.1913099999999996,0.46729059999999994,-0.23981531,1.7626430000000002,-5.66249038,1.5707963267948966,1.5707806188316287,1.5707998174534008,969.1885474969095,0.08254327829875137,0.2403,1.1624
407,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,-2.70575,1.095,1.4575,37.666903950000005,2.8725,0.3085,-0.21924999999999997,1.6600000000000001,-5.78955,1.570585141955405,1.571024964926908,2.0944195370027234,272.6162066305474,0.11004481490954182,0.0319,4.5533
408,33,80.0,0.6875,0.125,0.1875,10.131,8.6837,9.3127,90.00399999999999,90.0017,90.001,-2.7176875000000003,1.105,1.458125,48.793557787500006,2.771875,0.3995625,-0.2483125,1.666875,-5.7392875000000005,1.5708661399649761,1.5708259973921805,1.5708137800874167,819.2807261997146,0.09764662763529791,0.1797,2.9739
